timestamp,hourly_energy_kwh,estimated_avg_power_kw
2023-01-12 13:00:00,0.2515494569356387,0.2515494569356387
2023-01-12 14:00:00,0.21252307708031015,0.21252307708031015
2023-01-12 15:00:00,0.1464420184346614,0.1464420184346614
2023-01-12 16:00:00,0.06141565921347951,0.06141565921347951
2023-01-12 17:00:00,4.833844161327316e-05,4.833844161327316e-05
2023-01-12 18:00:00,0.0,0.0
2023-01-12 19:00:00,0.0,0.0
2023-01-12 20:00:00,0.0,0.0
2023-01-12 21:00:00,0.0,0.0
2023-01-12 22:00:00,0.0,0.0
2023-01-12 23:00:00,0.0,0.0
2023-01-13 00:00:00,0.0,0.0
2023-01-13 01:00:00,0.0,0.0
2023-01-13 02:00:00,0.0,0.0
2023-01-13 03:00:00,0.0,0.0
2023-01-13 04:00:00,0.0,0.0
2023-01-13 05:00:00,0.0,0.0
2023-01-13 06:00:00,0.0,0.0
2023-01-13 07:00:00,0.0,0.0
2023-01-13 08:00:00,0.03374466562147804,0.03374466562147804
2023-01-13 09:00:00,0.15602679226662244,0.15602679226662244
2023-01-13 10:00:00,0.2642413302071895,0.2642413302071895
2023-01-13 11:00:00,0.3380355297964925,0.3380355297964925
2023-01-13 12:00:00,0.3703417786570811,0.3703417786570811
2023-01-13 13:00:00,0.3584948736980396,0.3584948736980396
2023-01-13 14:00:00,0.3034540259445505,0.3034540259445505
2023-01-13 15:00:00,0.21000940141985905,0.21000940141985905
2023-01-13 16:00:00,0.08946391181328925,0.08946391181328925
2023-01-13 17:00:00,0.00018769057539834484,0.00018769057539834484
2023-01-13 18:00:00,0.0,0.0
2023-01-13 19:00:00,0.0,0.0
2023-01-13 20:00:00,0.0,0.0
2023-01-13 21:00:00,0.0,0.0
2023-01-13 22:00:00,0.0,0.0
2023-01-13 23:00:00,0.0,0.0
2023-01-14 00:00:00,0.0,0.0
2023-01-14 01:00:00,0.0,0.0
2023-01-14 02:00:00,0.0,0.0
2023-01-14 03:00:00,0.0,0.0
2023-01-14 04:00:00,0.0,0.0
2023-01-14 05:00:00,0.0,0.0
2023-01-14 06:00:00,0.0,0.0
2023-01-14 07:00:00,0.0,0.0
2023-01-14 08:00:00,0.013319539661026848,0.013319539661026848
2023-01-14 09:00:00,0.060781584634621716,0.060781584634621716
2023-01-14 10:00:00,0.1027400971878157,0.1027400971878157
2023-01-14 11:00:00,0.13138756963143114,0.13138756963143114
2023-01-14 12:00:00,0.14399124605583238,0.14399124605583238
2023-01-14 13:00:00,0.1395138791786179,0.1395138791786179
2023-01-14 14:00:00,0.11831707603099162,0.11831707603099162
2023-01-14 15:00:00,0.08223695751095747,0.08223695751095747
2023-01-14 16:00:00,0.03557563976354106,0.03557563976354106
2023-01-14 17:00:00,0.00013641034516405793,0.00013641034516405793
2023-01-14 18:00:00,0.0,0.0
2023-01-14 19:00:00,0.0,0.0
2023-01-14 20:00:00,0.0,0.0
2023-01-14 21:00:00,0.0,0.0
2023-01-14 22:00:00,0.0,0.0
2023-01-14 23:00:00,0.0,0.0
2023-01-15 00:00:00,0.0,0.0
2023-01-15 01:00:00,0.0,0.0
2023-01-15 02:00:00,0.0,0.0
2023-01-15 03:00:00,0.0,0.0
2023-01-15 04:00:00,0.0,0.0
2023-01-15 05:00:00,0.0,0.0
2023-01-15 06:00:00,0.0,0.0
2023-01-15 07:00:00,0.0,0.0
2023-01-15 08:00:00,0.033666529290546726,0.033666529290546726
2023-01-15 09:00:00,0.15144687565682946,0.15144687565682946
2023-01-15 10:00:00,0.2554467301438578,0.2554467301438578
2023-01-15 11:00:00,0.3265354502777852,0.3265354502777852
2023-01-15 12:00:00,0.35796008232928045,0.35796008232928045
2023-01-15 13:00:00,0.34714095074846213,0.34714095074846213
2023-01-15 14:00:00,0.2949496222302465,0.2949496222302465
2023-01-15 15:00:00,0.2058859323302761,0.2058859323302761
2023-01-15 16:00:00,0.09042008512132965,0.09042008512132965
2023-01-15 17:00:00,0.0005477418713857349,0.0005477418713857349
2023-01-15 18:00:00,0.0,0.0
2023-01-15 19:00:00,0.0,0.0
2023-01-15 20:00:00,0.0,0.0
2023-01-15 21:00:00,0.0,0.0
2023-01-15 22:00:00,0.0,0.0
2023-01-15 23:00:00,0.0,0.0
2023-01-16 00:00:00,0.0,0.0
2023-01-16 01:00:00,0.0,0.0
2023-01-16 02:00:00,0.0,0.0
2023-01-16 03:00:00,0.0,0.0
2023-01-16 04:00:00,0.0,0.0
2023-01-16 05:00:00,0.0,0.0
2023-01-16 06:00:00,0.0,0.0
2023-01-16 07:00:00,0.0,0.0
